File,UR,Test Time
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4952_040550R_22Aug2025121000.mat,0.5096016721132551,2025-08-22 12:10:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4952_040550_22Aug2025113844.mat,0.5121377186596534,2025-08-22 11:38:44
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4952_040553_22Aug2025115944.mat,0.6518345468213739,2025-08-22 11:59:44
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4952_040555_22Aug2025124604.mat,0.6171505406588256,2025-08-22 12:46:04
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4952_040556_22Aug2025125228.mat,0.6271812455619575,2025-08-22 12:52:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040578_26Aug2025110042.mat,0.4908756588142022,2025-08-26 11:00:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040582_26Aug2025112045.mat,0.6157328736500585,2025-08-26 11:20:45
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040606_03Sep2025121010.mat,0.47631336602569063,2025-09-03 12:10:10
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040610_03Sep2025125459.mat,0.6699643323302795,2025-09-03 12:54:59
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040626_04Sep2025103658.mat,0.5553773715459759,2025-09-04 10:36:58
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040634_04Sep2025111331.mat,0.5663914521768004,2025-09-04 11:13:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040635_04Sep2025111842.mat,0.6148530777977413,2025-09-04 11:18:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040636_04Sep2025112243.mat,0.5255330671588749,2025-09-04 11:22:43
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040640_04Sep2025113836.mat,0.5622733185151177,2025-09-04 11:38:36
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040642_05Sep2025081114.mat,0.6005582051838281,2025-09-05 08:11:14
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040653_05Sep2025085947.mat,0.6052909413596239,2025-09-05 08:59:47
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040675_08Sep2025085228.mat,0.6792610105705347,2025-09-08 08:52:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040679_08Sep2025091051.mat,0.66134317176066,2025-09-08 09:10:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4953_040682_08Sep2025092417.mat,0.6451334682654831,2025-09-08 09:24:17
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DRETEST_036616_24Feb2025142505.mat,0.2962048563252875,2025-02-24 14:25:05
