File,UR,Test Time
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3866_018155_17Jan2023091233.mat,0.6950014910675048,2023-01-17 09:12:33
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3872_018305_27Jan2023105834.mat,0.7590601247992246,2023-01-27 10:58:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3872_018314_27Jan2023125758.mat,0.7687660393980222,2023-01-27 12:57:58
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3872_018332_30Jan2023064325.mat,0.8137360238347925,2023-01-30 06:43:25
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3883_018407_06Feb2023063345.mat,0.8105898796227405,2023-02-06 06:33:45
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3890_018471_15Feb2023120540.mat,0.8196177923810772,2023-02-15 12:05:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3893_018565_01Mar2023064034.mat,0.6835610214475872,2023-03-01 06:40:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3893_018614_01Mar2023120903.mat,0.8035094388215017,2023-03-01 12:09:03
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3893_018669_03Mar2023082253.mat,0.8040232701177304,2023-03-03 08:22:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3910_018784_03Apr2023132252.mat,0.7031672641694716,2023-04-03 13:22:52
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3933_019130_11Apr2023083150.mat,0.8004263485909766,2023-04-11 08:31:50
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3933_019183_11Apr2023134131.mat,0.7308543289957273,2023-04-11 13:41:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3942_019370_20Apr2023075128.mat,0.6533951137075081,2023-04-20 07:51:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3964_019476_10May2023065828.mat,0.6571556430390598,2023-05-10 06:58:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3964_019501_10May2023112249.mat,0.8196037784237481,2023-05-10 11:22:49
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3964_019511_10May2023123934.mat,0.6243772615865075,2023-05-10 12:39:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3964_019520_10May2023132623.mat,0.7174299956660787,2023-05-10 13:26:23
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3964_019522_11May2023061311.mat,0.7441845631908015,2023-05-11 06:13:11
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3964_019543_11May2023083006.mat,0.7810282174599382,2023-05-11 08:30:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3964_019560_11May2023100943.mat,0.7578897038075871,2023-05-11 10:09:43
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3969_019602_16May2023084153.mat,0.8086897012103025,2023-05-16 08:41:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3971_019762_23May2023082303.mat,0.6401495739722698,2023-05-23 08:23:03
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3977_019869_06Jun2023120453.mat,0.6198474210813183,2023-06-06 12:04:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3988_019217_06Jun2023105139.mat,0.6555590882696181,2023-06-06 10:51:39
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3988_019235_09Jun2023070229.mat,0.6922442144373534,2023-06-09 07:02:29
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3988_019237_09Jun2023071140.mat,0.6525288519365773,2023-06-09 07:11:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM3988_019251_12Jun2023060509.mat,0.6527280443973336,2023-06-12 06:05:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4040_020853_01Aug2023124151.mat,0.7904776567738506,2023-08-01 12:41:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4040_020860_01Aug2023132247.mat,0.6610038699308407,2023-08-01 13:22:47
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4041_021016_09Aug2023084459.mat,0.6432196030639443,2023-08-09 08:44:59
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4057_021474_28Aug2023055523.mat,0.33745965878081857,2023-08-28 05:55:23
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4062_021758_14Sep2023094552.mat,0.7238873062769897,2023-09-14 09:45:52
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4078_021972_28Sep2023090151.mat,0.5415974010769309,2023-09-28 09:01:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4078_021974_28Sep2023091144.mat,0.6000338735680365,2023-09-28 09:11:44
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4090_022266_16Oct2023125001.mat,0.8145071589794661,2023-10-16 12:50:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4099_022414_20Oct2023132421.mat,0.80644538881606,2023-10-20 13:24:21
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4110_022619_26Oct2023093946.mat,0.7329631539486591,2023-10-26 09:39:46
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4144_023374_13Dec2023124940.mat,0.6366581176169753,2023-12-13 12:49:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4156_023565_22Dec2023123552.mat,0.6959229461433897,2023-12-22 12:35:52
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4189_024049_19Jan2024085428.mat,0.5272959613415995,2024-01-19 08:54:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4248_025147_02Mar2024064913.mat,0.7080042791636316,2024-03-02 06:49:13
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4267_025215_28Feb2024103410.mat,0.7329940556842072,2024-02-28 10:34:10
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4282_025365_06Mar2024142411.mat,0.7098783211992643,2024-03-06 14:24:11
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4289_025471_09Mar2024081205.mat,0.7100764581539859,2024-03-09 08:12:05
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4299_025901_22Mar2024105449.mat,0.5952140398532093,2024-03-22 10:54:49
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4313_026083_28Mar2024140015.mat,0.83527865570651,2024-03-28 14:00:15
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4358_027448_07May2024084948.mat,0.8484947727061335,2024-05-07 08:49:48
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4395_028068_20May2024130753.mat,0.690041384643728,2024-05-20 13:07:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4395_028131_21May2024134101.mat,0.6974037575485397,2024-05-21 13:41:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4423_028545_29May2024082547.mat,0.5322022770826107,2024-05-29 08:25:47
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4424_029718_11Jul2024104019.mat,0.8082438196241557,2024-07-11 10:40:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4426_028733_23Jul2024090055.mat,0.6600950314110491,2024-07-23 09:00:55
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4451_028959_07Jun2024112716.mat,0.804372323757893,2024-06-07 11:27:16
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4452_029104_11Jun2024110738.mat,0.6098550427666575,2024-06-11 11:07:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4463_029660_10Jul2024120013.mat,0.4800897963697771,2024-07-10 12:00:13
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4476_030113_29Jul2024105813.mat,0.615083339935456,2024-07-29 10:58:13
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4488_030364_31Jul2024082231.mat,0.7110742791931622,2024-07-31 08:22:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4490_030217_26Jul2024100228.mat,0.7540726707970511,2024-07-26 10:02:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4490_030224_26Jul2024104220.mat,0.631190855492304,2024-07-26 10:42:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4490_030226_26Jul2024105148.mat,0.7860577303875782,2024-07-26 10:51:48
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4507_030767_12Aug2024075932.mat,0.6116951622465749,2024-08-12 07:59:32
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4550_031897_02Oct2024124526.mat,0.7739112793127695,2024-10-02 12:45:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4581_032139_08Oct2024091019.mat,0.6296382065423467,2024-10-08 09:10:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4612_035053_16Oct2024103743.mat,0.6237286129417693,2024-10-16 10:37:43
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4616_035278_23Oct2024094759.mat,0.630196649146072,2024-10-23 09:47:59
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_035345_25Oct2024072611.mat,0.8171044768345418,2024-10-25 07:26:11
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_035346_25Oct2024075532.mat,0.76919226736585,2024-10-25 07:55:32
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_035349_25Oct2024080835.mat,0.7306356214906295,2024-10-25 08:08:35
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_035355_25Oct2024104546.mat,0.6004404765370119,2024-10-25 10:45:46
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_035362_25Oct2024111926.mat,0.8089950126800936,2024-10-25 11:19:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_035364_25Oct2024112720.mat,0.7278529040709559,2024-10-25 11:27:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_035366_25Oct2024114009.mat,0.6976741644000594,2024-10-25 11:40:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_R035359_08Jan2025130825.mat,0.8363395224856078,2025-01-08 13:08:25
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_R035370_08Jan2025131854.mat,0.630937836367255,2025-01-08 13:18:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_RTS035359_09Jan2025062100.mat,0.8350644067569776,2025-01-09 06:21:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_RTS035370_09Jan2025055404.mat,0.6316651088428871,2025-01-09 05:54:04
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_T035352_08Jan2025114601.mat,0.7496003430999266,2025-01-08 11:46:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4619_T035364_08Jan2025110040.mat,0.7864536881319091,2025-01-08 11:00:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4620_035371_25Oct2024120602.mat,0.7044647608723194,2024-10-25 12:06:02
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4620_035372_25Oct2024120933.mat,0.693106427186439,2024-10-25 12:09:33
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4620_035378_25Oct2024125426.mat,0.7870577277237799,2024-10-25 12:54:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4620_035382_25Oct2024131026.mat,0.7074714850825496,2024-10-25 13:10:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4621_035391_28Oct2024065357.mat,0.7806518660061973,2024-10-28 06:53:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4621_035403_28Oct2024112847.mat,0.5756573293445417,2024-10-28 11:28:47
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4621_035425_28Oct2024133419.mat,0.8679033447305309,2024-10-28 13:34:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4621_035432_29Oct2024080206.mat,0.8306458496974113,2024-10-29 08:02:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4621_035435_29Oct2024083032.mat,0.7065279634789395,2024-10-29 08:30:32
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035708_21Nov2024110854.mat,0.6550190762438104,2024-11-21 11:08:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035959_15Jan2025115054.mat,0.807312651110173,2025-01-15 11:50:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4689_E00007_21Jan2025120313.mat,0.36479406951865945,2025-01-21 12:03:13
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4729_036259_07Feb2025104254.mat,0.8011878011313966,2025-02-07 10:42:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036462_14Feb2025131220.mat,0.21606564266530476,2025-02-14 13:12:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036548_19Feb2025075942.mat,0.5420426018322994,2025-02-19 07:59:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036558_19Feb2025093013.mat,0.4713566708809106,2025-02-19 09:30:13
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4749_E00064_27Feb2025131300.mat,0.7360413053303783,2025-02-27 13:13:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4749_E00067_27Feb2025133755.mat,0.7282396399072054,2025-02-27 13:37:55
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4749_E00074_28Feb2025065301.mat,0.6089594368227027,2025-02-28 06:53:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4750_E00083_28Feb2025084532.mat,0.7732879113307806,2025-02-28 08:45:32
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4753_036565rW_12Aug2025135938.mat,0.24114290642731728,2025-08-12 13:59:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4753_036665NoUSC2_12Aug2025161510.mat,0.4781712897825621,2025-08-12 16:15:10
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4753_036665USC2_12Aug2025161849.mat,0.3863446303968706,2025-08-12 16:18:49
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4758_036960_12Mar2025121009.mat,0.7014165944724859,2025-03-12 12:10:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4767_037184_27Mar2025111336.mat,0.8686035034142365,2025-03-27 11:13:36
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4777_037290_31Mar2025065605.mat,0.6860884477503904,2025-03-31 06:56:05
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4812_037573_08Apr2025114359.mat,0.48044874096222856,2025-04-08 11:43:59
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4813_037658_10Apr2025122152.mat,0.8114922241378847,2025-04-10 12:21:52
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4819_037984_28Apr2025065205.mat,0.7394467211432896,2025-04-28 06:52:05
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4827_038092_29Apr2025115124.mat,0.830316874424821,2025-04-29 11:51:24
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4827_038101_29Apr2025125241.mat,0.6098685256535216,2025-04-29 12:52:41
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4827_038112_29Apr2025134441.mat,0.8683836971178426,2025-04-29 13:44:41
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4828_E00124_01May2025091734.mat,0.6565702281242514,2025-05-01 09:17:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4835_038283_08May2025094524.mat,0.5264120988119725,2025-05-08 09:45:24
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4857_038849_02Jun2025095553.mat,0.7622188831632819,2025-06-02 09:55:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4858_E00179_05Jun2025094456.mat,0.7614519884406543,2025-06-05 09:44:56
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4859_E00195RT_24Jun2025065320.mat,0.6969793945931827,2025-06-24 06:53:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4868_038892_06Jun2025090457.mat,0.7579182023019733,2025-06-06 09:04:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4868_038910_09Jun2025061454.mat,0.6012512522700533,2025-06-09 06:14:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4868_038916_09Jun2025113804.mat,0.6179653695218118,2025-06-09 11:38:04
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4868_038936_10Jun2025063638.mat,0.726829027674922,2025-06-10 06:36:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4875_038984_11Jun2025070940.mat,0.606613105258482,2025-06-11 07:09:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4875_038985_11Jun2025071506.mat,0.7163015556106272,2025-06-11 07:15:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4885_039037_12Jun2025095750.mat,0.5828261908289978,2025-06-12 09:57:50
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4885_039044_12Jun2025110236.mat,0.45134457641884457,2025-06-12 11:02:36
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4885_039048_12Jun2025112129.mat,0.7651175074751695,2025-06-12 11:21:29
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4886_039114_16Jun2025065218.mat,0.642709199279682,2025-06-16 06:52:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4886_039127_16Jun2025112955.mat,0.8196978526669217,2025-06-16 11:29:55
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4888_039227_26Jun2025061122.mat,0.6717501027736617,2025-06-26 06:11:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4888_039240_26Jun2025123707.mat,0.7773886839135141,2025-06-26 12:37:07
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4888_039246_30Jun2025061114.mat,0.697346791392765,2025-06-30 06:11:14
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4890_039294_20Jun2025130000.mat,0.6575993234038467,2025-06-20 13:00:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4890_039300_20Jun2025132822.mat,0.7762904097088869,2025-06-20 13:28:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4890_039303_23Jun2025063751.mat,0.6418062448073082,2025-06-23 06:37:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4890_039316_23Jun2025105612.mat,0.7010758137802994,2025-06-23 10:56:12
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4890_039336_23Jun2025125000.mat,0.8206020525408675,2025-06-23 12:50:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4891_039383_30Jun2025111602.mat,0.6800879674754909,2025-06-30 11:16:02
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4891_039446_02Jul2025082614.mat,0.47570661012498455,2025-07-02 08:26:14
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00207_02Jul2025095929.mat,0.7838787397521609,2025-07-02 09:59:29
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00211_02Jul2025105053.mat,0.7385120464429077,2025-07-02 10:50:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00215_02Jul2025111509.mat,0.44904238966403187,2025-07-02 11:15:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00216_02Jul2025112009.mat,0.7222909767832465,2025-07-02 11:20:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00217_02Jul2025112441.mat,0.7290935777009578,2025-07-02 11:24:41
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00219_02Jul2025113456.mat,0.6484129035517627,2025-07-02 11:34:56
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00220_02Jul2025113953.mat,0.4503878729214739,2025-07-02 11:39:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00221_02Jul2025114520.mat,0.7364010420847814,2025-07-02 11:45:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00222_02Jul2025115018.mat,0.6135563127905809,2025-07-02 11:50:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00223_02Jul2025115505.mat,0.7806237962784934,2025-07-02 11:55:05
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00226_02Jul2025120808.mat,0.5950891636533859,2025-07-02 12:08:08
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00228_02Jul2025121620.mat,0.6653339019476798,2025-07-02 12:16:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4908_E00229_02Jul2025124039.mat,0.8398640652878923,2025-07-02 12:40:39
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4910_039557_07Jul2025133638.mat,0.6045850072151686,2025-07-07 13:36:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4911_E00241_11Jul2025081944.mat,0.7158058755678147,2025-07-11 08:19:44
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4911_E00245_11Jul2025083817.mat,0.7511549363962349,2025-07-11 08:38:17
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4911_E00246R1_17Sep2025171544.mat,0.7279266869247176,2025-09-17 17:15:44
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4911_E00246R1_17Sep2025172023.mat,0.714050153282609,2025-09-17 17:20:23
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4911_E00246_11Jul2025084231.mat,0.7126476554627421,2025-07-11 08:42:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4911_E00252_11Jul2025091849.mat,0.8714818673648234,2025-07-11 09:18:49
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4911_E00255_11Jul2025093231.mat,0.653728970135017,2025-07-11 09:32:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4911_E00256_11Jul2025093712.mat,0.693091236272075,2025-07-11 09:37:12
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4911_E00257_11Jul2025094142.mat,0.7764745811199474,2025-07-11 09:41:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4911_E00258_11Jul2025094643.mat,0.8366416904560453,2025-07-11 09:46:43
